Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/8/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,110.785408,105.5764618,102.6215363,103.6980362,102.7181091,107.5355377,111.8356781,111.0649338,108.7363892,108.2249527,108.2145386,110.2292328,111.740448,114.2700729,116.4907913,121.268898,124.3706818,125.9361115,124.110939,121.2233887,116.2091064,114.1025696,112.287468,110.9719925,110.1989822,110.2450409,109.5340195,109.2360306,108.9682388,110.4516296,111.0272827,111.8218536,110.241333,108.7058487,107.3244095,105.6097031,104.8155212,105.3357391,105.6475677,105.5984573,105.1213531,105.2691193,105.4227219,104.8579178,101.8477097,101.0582123,100.8869781,100.6934662,100.1967163,99.82996368,100.0509872,99.9938736,100.1766968,99.40341949,100.0486908,
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5497437,104.904747,106.632988,108.1569824,105.6762619,103.7024078,101.0669327,100.5191727,100.3962326,99.39479065,99.08181,99.47654724,99.65238953,99.34577942,100.8048019,100.4311981,98.97827148,98.48027802,97.65818787,98.48281097,99.27242279,98.7056427,99.10176086,98.56503296,97.30876923,97.04219818,
Togo,TGO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,61.159729,66.70452118,72.78195953,75.83590698,77.91326904,83.4515686,88.43115997,91.62866974,96.78505707,99.14788818,100.2179184,95.04873657,90.34571075,80.93402863,77.6474762,76.70934296,82.27960205,82.63687897,86.81786346,88.8214798,93.85823822,92.47199249,,96.0042038,105.5889816,110.2386627,111.3146591,112.3664703,118.0319672,110.8087463,112.1054764,113.6919937,111.2947083,110.3388519,109.4781876,113.0699921,107.2362289,107.9882126,121.9909515,124.7095142,122.7840712,125.7580465,126.1050158,122.3042079,125.6026919,121.4769135,119.4056942,117.8363245,117.7477467,119.2668309,116.9713859,118.4231675,116.3354655,114.2727735,
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,80.96179199,82.51880646,83.25285339,84.05265808,83.95317841,83.88693237,83.96839142,84.74002075,95.9431076,101.1038284,103.0999298,104.10495,103.6955719,102.3038712,102.3634109,102.2533112,103.3790512,103.781723,103.4929428,104.2798996,104.9338989,105.1609116,103.636467,101.5701218,98.01481628,93.34796906,92.89808655,93.6311264,97.03317261,96.55184937,95.33426666,96.0701828,,97.96269989,98.46723938,98.43604279,97.83080292,96.53549957,93.51888275,89.24884796,95.65260315,96.49826813,97.18405914,103.4793777,103.3334579,104.9412994,101.8635908,102.0135452,103.0122411,103.8599005,103.6197966,104.8330044,102.5749757,101.0042236,100.7281685
Tajikistan,TJK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.51104736,90.26174927,83.52126312,87.13880157,86.0434494,85.03613281,83.08461761,91.34520721,93.62354279,96.76242065,95.68428802,96.39862061,97.45469666,96.88639069,97.28283691,96.91079712,96.81371307,99.66053009,99.21485901,99.05058289,96.7038269,92.89054108,91.77474213,90.32015991,91.2645874,93.28198242,95.77041626,,,100.4046877,100.3687309,99.9668886,96.97592653,95.75714116,
Turkmenistan,TKM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5392693,100.0480949,99.14801491,97.81012956,97.34189142,95.69217755,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7574692,,116.7634964,116.0013885,115.1871414,115.1221085,114.0929794,114.3125687,113.6698074,109.5096664,113.241333,112.7159576,112.7005768,111.6154709,110.7677765,109.5734787,110.4191589,109.4907303,108.4065323,107.734581,107.1606216,106.7862778,106.7000122,105.9865723,105.1849136,105.1420288,104.7404175,104.7238312,
Timor-Leste,TLS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.1969757,138.6407623,129.3965302,126.7970886,121.3876038,,,123.960228,125.8955078,128.029085,130.7965195,129.969977,128.8846416,127.7919793,126.6464544,123.315981,117.5455903,113.6138231,111.5375059,110.6067037,123.5849415,119.0367193,119.6526931,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,120.6523895,108.2207108,106.705307,105.1014023,104.3703384,114.595108,112.5664673,109.9807434,112.1978989,112.9454803,109.8896027,102.0151596,100.0179672,99.80441284,104.4764099,106.3887024,106.5121613,105.3975677,,,100.7992172,101.338829,100.7560577,102.1224823,101.9728699,104.6242828,108.2172394,108.7180786,107.7366104,109.1222382,111.1799164,113.2965317,113.1507568,117.9678192,112.4745331,111.5828094,110.6314926,110.2251205,112.8130493,113.0655289,113.9302063,115.2435684,117.4200586,117.8910681,117.4615173,117.3600553,,,116.087776,113.3120341,112.2548374,107.0173155,106.5357373,109.611591,108.7899861,
South Asia (IDA & IBRD),TSA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.48705292,98.61566162,96.95474243,97.63126373,104.6612091,106.2473526,107.8561478,109.757988,111.1251068,111.0844803,110.4849777,110.696907,109.9784927,111.91185,113.4853668,111.8402634,112.9026718,118.4260788,117.0163574,102.8128128,101.6312332,103.2805862,104.2792816,111.8327408,112.7593918,119.0268021,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,54.94691086,53.50297165,54.69316864,55.9473114,58.10615158,59.6615715,60.76208115,64.01770782,67.67079163,72.0214386,75.06450653,77.62902069,79.72596741,79.62747955,78.76371765,76.35939026,73.70787048,72.17575836,71.22650146,71.93422699,71.12111664,72.11615753,72.0140686,73.31987,73.47614288,74.00898743,72.04083252,75.37866974,76.67559052,77.14753723,79.47380829,81.34024811,83.48948669,85.97801971,87.99468994,90.33135223,92.08080292,92.93807983,94.19020844,94.58457947,94.43565369,95.73674774,96.52401733,96.55991364,96.19972229,94.63712311,94.85176849,95.39994049,96.16214752,97.09755707,97.90756989,97.1371994,96.01158142,96.76358795,97.10163116,
Trinidad and Tobago,TTO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,112.1759262,113.1986465,113.1099167,111.8923798,110.808197,112.1091614,109.6215363,106.1137238,100.3437729,97.34632111,97.15750122,96.99009705,97.04943085,93.94805145,93.63126373,91.24411774,93.217659,93.94818878,93.33857727,93.21060944,93.96424103,94.40493774,95.09629059,95.34922028,95.72467041,95.7312088,96.54676056,97.8970871,99.93963623,101.986702,97.9788208,92.73110962,95.74355316,96.18855286,93.38877106,,97.80497742,99.63913727,100.5916519,101.4669571,,,,,,,,,,,,,99.18875885,98.26299067,
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,105.687851,103.6653137,95.18740845,90.88845825,92.19242096,92.81407166,95.07781219,96.17913818,96.88600922,99.07351685,100.1199722,102.186821,106.2554779,108.6158829,109.8583527,110.9029236,110.8745728,110.3144302,108.0490875,110.6745377,111.5652313,111.444809,111.1727524,112.9526062,113.3390884,112.8877411,112.4798584,113.7809219,114.8733902,114.5673065,113.5046005,112.2057037,111.2952423,110.606987,109.8763428,107.9270782,103.8609924,102.3777771,102.4558411,103.6291504,103.6120071,105.1886292,106.0218506,106.8615036,106.8512802,106.0447464,105.5529175,105.1098785,,103.9755096,104.3426285,104.063652,104.4242172,,
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,97.8551178,97.21549988,97.96305084,97.95905304,97.93596649,98.94779968,98.78295135,96.43583679,96.5928421,,94.75782776,97.07579041,98.90244293,105.2422485,104.1430893,104.1188889,103.3932877,104.4554672,101.4855194,101.9443207,101.7790375,101.6755905,98.92304993,95.98856354,94.86578369,,95.46955872,,100.6458435,105.3480225,107.1752167,107.6814117,104.2613373,104.2707291,104.6055603,104.9437408,105.4454269,102.8628082,101.9241486,104.5700684,105.7512894,104.7083969,114.72435,111.9357224,107.2941818,105.283287,97.49189758,100.9312515,103.9629593,103.2964172,102.5963974,102.4877014,102.4380722,,
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,109.6844406,,101.2961121,99.44393158,,,94.36090088,,,114.1571198,114.1945801,,,,104.646019,99.05316925,108.8235321,101.2056732,90.47955322,94.18360138,97.90795135,101.1863174,102.6001434,,,,,,,,103.5767511,105.2670623,100,,94.97847748,96.48609078,102.0346647,113.2921175,110.6048704,108.9093702,101.1389522,
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,35.75772095,37.18330002,39.63858032,42.36983109,45.66859818,55.54949188,65.55500793,73.36519623,92.69618225,95.20777893,95.43492889,96.07724762,91.35611725,88.83010101,83.50624847,73.01313782,70.03775024,67.77160645,65.73558044,65.95803833,66.70987701,67.65306854,67.82859802,68.80425262,68.35021973,68.24388123,67.90358734,68.52835083,66.87068176,67.87924194,69.49243164,75.71811676,90.61023712,96.86107635,101.5924835,105.0373764,107.4557724,108.7519913,109.1767273,103.463707,100.148201,95.08846663,91.97350255,88.83009145,85.93647905,84.22077179,85.28009765,89.596721,94.98402822,97.64565208,98.57536224,98.69995418,90.61526723,95.64098041,92.69026543,
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,36.81441116,38.92956161,37.34928131,37.74013901,39.46496964,42.36045837,43.71123123,46.5216713,47.81652069,46.93093872,48.56734085,51.17219162,57.3769989,59.95512009,65.38449097,70.12653351,71.33229065,72.98040009,74.45162964,70.96365356,71.94506836,72.75170135,65.53401184,70.19970703,70.23342133,70.33202362,71.20861816,118.0667725,124.2915878,129.4931488,130.160614,132.1154785,135.9385681,136.6262512,127.9066925,121.473259,120.0998993,119.3250122,122.4373093,123.9436569,121.3122101,113.8716202,113.7000275,112.3299484,,104.2492294,106.5402832,106.1695786,,,,,,,,
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.5760498,98.42285919,99.86740112,101.2033386,,99.78148651,98.89804077,99.16784668,100.4568176,100.6970673,101.9885864,102.083992,102.5764618,103.1263733,104.385231,106.1401215,,114.3490372,,113.8268585,117.9758987,114.3777237,113.825119,112.3014297,,,100.6966629,107.0951691,108.1359863,112.915329,119.8777924,127.0551682,99.24391937,98.86305237,109.2240524,103.9840469,102.6653671,101.713829,100.6618195,100.0676307,98.93145654,97.14199176,96.31407675,95.47204277,87.85099307,87.40919528,88.21408989,88.57288065,90.68096533,91.11221345,91.14870472,92.77116345,94.57726288,93.30632019,
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.7253571,98.45797729,97.40836334,99.26792908,99.14720917,103.1336594,106.5868607,106.329277,104.9945297,105.5072784,106.3140488,107.336113,109.0234833,110.9469299,113.3817291,116.9599304,118.450737,120.0807266,119.5837631,117.5833817,115.436821,113.2856216,111.8331299,110.6962891,110.0568314,108.1984634,107.7020798,109.2639618,107.9306564,111.3542099,111.4328918,112.2059479,111.2690811,109.7558212,108.7581177,107.4747772,105.9097672,107.4001694,107.4202805,107.321228,106.5212784,106.2768707,105.8383102,106.1576996,103.3069229,102.3849792,102.0462799,101.6948013,101.5067902,101.3626785,101.3354874,100.9814301,101.0993271,100.3096085,100.6732025,
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,114.3189163,115.6569824,112.9092102,113.3812103,106.5148163,104.3938293,105.220253,106.1474075,106.8825226,106.8645401,107.5924377,123.6972122,113.6582413,107.407341,105.9264908,106.6180725,106.3839417,107.5519028,108.9703369,110.6953506,111.2332687,110.9328384,110.7884521,110.7594604,110.0680237,110.2687912,110.673317,115.6310501,115.0194016,114.6785431,110.2001877,109.6922684,111.0932465,111.0559692,111.0883636,110.9837265,111.6882172,111.1812592,110.9172974,110.8200989,109.9764854,109.4640163,108.7135257,108.6551618,108.3930333,108.1593182,108.0822917,107.146529,105.1199277,104.354154,105.2366046,107.9908066,108.8227615,104.5324656,,
United States,USA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,88.70266724,88.78061676,91.83209991,91.84333801,91.98313904,92.34604645,91.88937378,91.69010925,91.48822784,100.4294662,100.5434418,103.4162216,103.7907486,103.056221,102.524353,102.3738174,102.068718,,,104.0541077,103.0809708,,102.8017197,102.6396332,104.0031586,103.1763306,,102.2846069,102.0583878,,,,,,101.8740234,,,,,,,,99.45543671,99.67337799,100.2999115,101.3628616,101.8214417,101.2565613,100.9813004,100.3057938,98.30548859,96.97173309,,,
Uzbekistan,UZB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,111.1523972,,,,,117.5751495,,,112.0493774,112.6143494,112.9627304,104.1676178,102.6421432,102.8605194,102.7211685,99.36586761,100.6230927,101.4069138,101.8195419,99.15223694,98.11447906,97.9825592,97.27149963,96.99093628,96.85986328,96.1964798,96.35514832,96.60529327,96.9954834,96.50922456,95.38402031,95.12148382,95.44645459,96.7769518,96.84696272,97.6622985,98.04865269,98.28665217,98.25692984,98.61531053,97.92892558,93.90997803,93.48882592,94.43167007,120.8640467
St. Vincent and the Grenadines,VCT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,134.7062531,163.3356934,,102.3963699,98.1807785,103.6029205,,,,,,101.9540024,,108.0194397,,120.155571,109.4850388,,,,108.8438721,,,114.1560822,,,,118.6645508,118.0201111,114.6691437,114.2411728,110.4814072,115.8447876,110.7210464,113.4489517,,107.0574036,107.7488708,106.7750473,106.8388672,102.3906174,109.2491495,110.9218355,112.0410547,113.4488029,113.2284683,113.0434783,115.1208446,113.9716873,115.4848431,114.6461045,111.9694245,111.270698,111.4368406,
"Venezuela, RB",VEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,89.08631134,90.57196808,91.30415344,90.82086182,92.03941345,95.63989258,98.16887665,101.0767365,102.4131622,104.085968,105.4141006,106.0788422,105.2544403,103.9825363,104.3952713,104.3403091,103.7864685,103.3456268,102.9465103,103.6325378,107.0060272,108.7256927,107.1522369,,,98.76129913,100.0050964,,98.33899689,99.86499023,102.415657,104.6763077,102.7771072,102.6580887,102.2753983,102.0634995,103.8913879,101.0328903,101.2358627,100.6851578,100.6647568,100.7878876,101.1622925,100.2766495,99.87618256,97.5065918,95.05072021,,,,,109.2595596,111.1304092,113.6938782,
British Virgin Islands,VGB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,130.9842072,122.9885101,128.8728027,111.5223923,123.303833,121.2963028,,,112.6257019,,109.2418365,,110.3846207,113.7950134,114.9444427,,,,,114.0823593,116.3021927,119.4620972,122.5386124,118.5220337,120.4128418,,,,113.3634872,111.5430908,108.2715607,108.6166916,106.7998505,107.8274231,109.2348328,108.5003662,112.366188,,112.2756577,111.4554318,108.7318087,104.8723898,101.7828717,97.7333731,96.38346728,91.99332777,100.1501953,78.58918583,85.24488531,86.85220729,92.68701778,73.17156982,87.31656184,72.77999115,
Virgin Islands (U.S.),VIR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,119.2740402,124.2288437,124.0982819,122.5522385,119.9871597,,,,,119.7240829,121.9099197,124.0849762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,122.269722,125.823822,123.5528336,112.3453827,117.0228577,113.0402985,,107.1272125,106.4943771,105.1533127,104.7044525,107.5153122,107.9375992,105.7966995,102.5431824,103.643631,104.4994278,108.6398621,111.8860092,115.78685,118.3200607,120.4211502,119.4228668,116.1054077,113.5295563,111.2950974,109.3570175,107.7701035,106.744957,104.8972931,103.9125137,102.2822571,100.981041,100.0576935,100.9196777,101.3840516,102.0549537,102.2623672,103.0835578,103.2783721,105.9475975,104.4376594,104.1905047,103.3372721,102.8477446,103.3912827,104.1293928,105.1708074,106.3328865,
Vanuatu,VUT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,123.2025909,123.3775635,118.0026627,118.9422989,120.2643738,119.4921799,120.1408691,120.3355103,120.8575668,122.0570908,114.8896179,110.4438095,,102.4125214,,115.0025101,117.9822006,116.6036606,116.3133316,114.2700424,103.8314667,96.10600281,97.85054016,109.028183,107.1674805,,,104.6443405,111.2708435,109.3790817,112.0344162,112.964859,114.8611374,120.0670624,118.6502609,117.4337082,112.9912491,114.8754578,116.4152069,115.3802567,122.7307417,,,123.9263975,,121.8813934,,,,125.5065352,125.1248093,122.8728902,118.3665324,113.1707821,112.491972,
World,WLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,94.34797668,82.03607178,82.42488098,84.30712128,84.60037994,86.65804291,88.30304718,89.12306976,88.59381104,88.96369934,90.90564728,91.86215973,93.37789917,94.342659,95.33589935,96.21138763,96.47142029,96.83585358,97.93731689,97.48018646,96.42382813,96.13835907,96.34002686,96.46983337,96.96694183,96.50760651,96.47067261,97.83145142,97.17949677,98.54132843,99.11987305,99.16448212,99.44416046,100.9414063,101.5872726,101.7175598,101.7273636,102.6860428,102.9025574,102.7114029,102.512619,102.3693085,102.8951187,102.9817886,101.6043777,100.9999008,102.1242371,101.7506638,99.14450836,99.14494324,99.63249207,99.44741058,100.3708572,100.7287903,102.1594009,
Samoa,WSM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,84.03587341,84.60990906,86.49275208,91.56449127,,93.8008194,93.42563629,93.83326721,93.76618958,95.03833771,92.79853821,91.21321106,89.87404633,91.82601929,,,99.41651917,,,,,,,,98.86978149,99.94487762,97.9085083,98.00171661,96.88227844,95.56434631,96.67472076,98.23399353,100.2725983,101.360878,102.4011307,102.3603287,102.4577026,103.1851273,,102.9429092,107.6507322,104.3034799,104.0369208,,106.6471632,107.0811878,107.318115,106.4104645,103.7753,103.1046264,101.9948348,104.7306289,103.3097475,101.6170206,101.0433243,
Kosovo,XKX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.51522064,,68.98516083,71.0542984,74.38632965,77.4495697,79.41655731,,,77.91959381,,77.85575867,80.80950165,79.96324921,82.0730896,,,76.97537994,,,,,,,,,
South Africa,ZAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,100.1134033,,,,,100.4358597,,88.18569183,81.96813202,82.05210876,,82.49208069,80.31321716,,,,79.08493042,80.40529633,80.84636688,105.2837906,104.6680374,103.9300385,,,102.5058975,101.342453,,98.26059723,97.49484253,97.42727661,92.56739807,93.35585022,95.73937988,96.92868805,97.81681824,97.5326767,98.62355042,101.155159,102.3688202,102.5987091,103.4397664,104.0460466,104.70721,104.0910852,104.1980236,107.3121189,103.4182175,101.5800845,100.4243135,101.1204639,101.3003427,101.7413778,102.4023868,101.7722358,,
Zambia,ZMB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,85.69792938,86.9798584,89.57800293,90.14598846,92.26490784,90.62729645,91.0705719,90.71215057,90.06587982,89.72943115,90.43949127,89.80042267,90.5214386,93.01473236,95.28959656,98.29080963,97.55254364,95.95713043,96.0965271,95.34285736,94.28443146,95.33698273,,,88.66021729,86.30982971,84.7140274,,82.66857147,80.55919647,80.37007141,80.17201233,83.15868378,,102.2547379,113.5562897,114.7224579,115.8435974,117.0886765,110.9338531,109.873668,111.4007334,111.6185072,105.8875564,107.0688908,103.4138183,99.57155775,98.79500353,,,,,,,115.5509193,
Zimbabwe,ZWE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,71.46588135,65.86502075,69.56179047,70.65518951,72.42584991,72.58854675,72.20738983,70.88672638,64.66989899,64.67420197,92.90637207,115.1318512,124.158432,128.4662476,129.0801392,129.1898041,127.2535706,118.562851,108.9902115,105.4246216,97.20713043,102.5128098,101.0529175,96.04766083,,101.2366486,103.4905472,106.2801971,107.4322968,108.8046265,112.0454865,116.9048309,111.5995636,109.8042221,,,,,,,,,100.0981291,99.17263876,98.24781439,97.22907478,95.7340947,94.33417288,93.75520199,93.42709672,93.61258556,92.78469058,93.16596587,93.23837877,93.07721103,
